user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
VAMB_18118	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	GCA_000433675.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	95.46	0.759	GCA_000433675.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	95.46	0.759	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019423565.1, s__CAG-433 sp019423565, 95.0, 95.04, 0.613; GCA_900546245.1, s__CAG-433 sp900546245, 95.0, 94.02, 0.57; GCA_934141145.1, s__CAG-433 sp934141145, 95.0, 87.74, 0.272	86.28	11	N/A	N/A
VAMB_18193	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900553225	GCA_900553225.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900553225	98.02	0.823	GCA_900553225.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp900553225	98.02	0.823	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	84.57	11	N/A	N/A
VAMB_18210	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	GCF_000020605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.91	0.745	GCF_000020605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.91	0.745	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902786155.1, s__Agathobacter sp900317585, 95.0, 95.0, 0.67; GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 94.45, 0.718; GCA_934365945.1, s__Agathobacter sp934365945, 95.0, 92.69, 0.589	89.22	11	N/A	N/A
VAMB_18241	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.71	0.81	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.71	0.81	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934435205.1, s__Hominimerdicola sp934435205, 95.0, 94.62, 0.788; GCA_937898375.1, s__Hominimerdicola sp937898375, 95.0, 91.56, 0.701; GCF_900539095.1, s__Hominimerdicola sp900539095, 95.0, 89.87, 0.716; GCF_019423705.1, s__Hominimerdicola sp019423705, 95.0, 82.07, 0.201	96.62	11	N/A	N/A
VAMB_18300	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	97.84	0.842	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	97.84	0.842	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 95.67, 0.772; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 91.08, 0.676; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 87.49, 0.386; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.3, 0.379; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 86.02, 0.224; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 85.77, 0.366; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.43, 0.369; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.13, 0.329; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 85.1, 0.315; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.06, 0.323; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.88, 0.296; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 84.79, 0.306; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 84.74, 0.313; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 84.56, 0.273; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.56, 0.191; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.46, 0.211; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 84.03, 0.282; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.02, 0.243; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 84.01, 0.294; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 83.88, 0.299; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.77, 0.209; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.72, 0.243; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.67, 0.256; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 83.53, 0.276; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.5, 0.301; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.46, 0.221; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 83.43, 0.202; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.41, 0.241; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.4, 0.247; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 83.32, 0.248; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 83.28, 0.246; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.28, 0.19; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.12, 0.233; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.11, 0.281; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.02, 0.215; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 82.96, 0.217; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 82.9, 0.264; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 82.88, 0.238; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.85, 0.235; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 82.82, 0.242; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.77, 0.249; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 82.7, 0.209; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 82.6, 0.184; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.26, 0.232; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 82.21, 0.206; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 82.07, 0.19; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 81.96, 0.205; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 80.98, 0.203	91.66	11	N/A	N/A
VAMB_18302	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	GCF_003287495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	98.16	0.83	GCF_003287495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	98.16	0.83	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 86.65, 0.468; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 86.05, 0.365; GCF_020687245.1, s__Faecalibacterium longum, 95.0, 86.0, 0.35; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 85.38, 0.362; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 85.32, 0.302; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.29, 0.263; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 85.26, 0.322; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 85.15, 0.212; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 85.04, 0.211; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 84.99, 0.268; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.64, 0.265; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.63, 0.208; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 84.53, 0.263; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 84.52, 0.275; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 84.47, 0.366; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 84.39, 0.308; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 84.21, 0.265; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 84.13, 0.316; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 84.12, 0.277; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 83.93, 0.244; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 83.93, 0.205; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.82, 0.257; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.78, 0.221; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 83.76, 0.204; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.6, 0.22; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.42, 0.228; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.37, 0.246; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 83.33, 0.203; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 83.26, 0.237; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.25, 0.231; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 83.25, 0.225; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 83.17, 0.244; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.13, 0.23; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.07, 0.217; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.06, 0.237; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.05, 0.27; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 82.99, 0.239; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 82.99, 0.228; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 82.91, 0.219; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.6, 0.227; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 82.51, 0.226; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.46, 0.226; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.4, 0.233; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 82.37, 0.201; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 82.28, 0.161; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.83, 0.198; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 81.51, 0.201; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 81.48, 0.223	93.21	11	N/A	N/A
VAMB_18304	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	97.81	0.812	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	97.81	0.812	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 95.56, 0.807; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 90.92, 0.68; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 87.43, 0.398; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 86.55, 0.233; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 86.28, 0.388; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.09, 0.369; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.58, 0.382; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.34, 0.325; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.09, 0.316; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.01, 0.334; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 84.93, 0.314; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.81, 0.291; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 84.68, 0.297; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.66, 0.198; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 84.59, 0.28; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 84.51, 0.276; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.49, 0.216; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 84.43, 0.293; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 84.33, 0.301; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.13, 0.254; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.71, 0.27; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.69, 0.213; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.68, 0.251; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.68, 0.235; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 83.61, 0.219; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.57, 0.253; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 83.51, 0.28; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.5, 0.247; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 83.47, 0.257; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.46, 0.312; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 83.36, 0.26; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.32, 0.243; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.31, 0.296; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.23, 0.194; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.18, 0.227; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 83.09, 0.224; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 83.04, 0.268; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 83.0, 0.222; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 82.99, 0.255; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.89, 0.258; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 82.87, 0.244; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.87, 0.244; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 82.63, 0.191; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 82.31, 0.208; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.22, 0.239; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.06, 0.213; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 82.0, 0.196; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 80.99, 0.21	94.16	11	N/A	N/A
VAMB_189	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.62	0.887	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.62	0.887	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.82	11	N/A	N/A
VAMB_217	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	GCF_000469345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	97.48	0.742	GCF_000469345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	97.48	0.742	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022781925.1, s__Eubacterium_I sp022781925, 95.0, 87.7, 0.492; GCF_003122485.1, s__Eubacterium_I ramulus_A, 95.0, 86.58, 0.298; GCF_934295145.1, s__Eubacterium_I sp934295145, 95.0, 86.36, 0.327; GCA_934358495.1, s__Eubacterium_I sp934358495, 95.0, 85.83, 0.305; GCA_934317205.1, s__Eubacterium_I sp934317205, 95.0, 85.14, 0.271; GCA_900546495.1, s__Eubacterium_I sp900546495, 95.0, 85.03, 0.265	87.39	11	N/A	N/A
VAMB_22	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.57	0.812	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.57	0.812	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934435205.1, s__Hominimerdicola sp934435205, 95.0, 94.51, 0.774; GCA_937898375.1, s__Hominimerdicola sp937898375, 95.0, 91.49, 0.692; GCF_900539095.1, s__Hominimerdicola sp900539095, 95.0, 90.18, 0.727; GCF_019423705.1, s__Hominimerdicola sp019423705, 95.0, 81.74, 0.208	94.88	11	N/A	N/A
VAMB_221	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium;s__Woodwardibium sp900760275	GCA_900760275.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium;s__Woodwardibium sp900760275	98.78	0.926	GCA_900760275.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium;s__Woodwardibium sp900760275	98.78	0.926	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_904419545.1, s__Woodwardibium gallinarum, 95.0, 84.18, 0.383	91.96	11	N/A	N/A
VAMB_227	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075	GCA_000436075.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075	97.05	0.873	GCA_000436075.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075	97.05	0.873	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900553605.1, s__Anaerotardibacter sp900553605, 95.0, 92.14, 0.815; GCA_934617065.1, s__Anaerotardibacter sp934617065, 95.0, 91.65, 0.814; GCA_030540085.1, s__Anaerotardibacter sp030540085, 95.0, 91.44, 0.787; GCA_900547965.1, s__Anaerotardibacter sp900547965, 95.0, 90.64, 0.774; GCA_900544455.1, s__Anaerotardibacter sp900544455, 95.0, 89.98, 0.704; GCA_900753095.1, s__Anaerotardibacter sp900753095, 95.0, 82.97, 0.176; GCA_958431815.1, s__Anaerotardibacter sp958431815, 95.0, 81.63, 0.173; GCA_905203045.1, s__Anaerotardibacter sp900555755, 95.0, 81.49, 0.167	88.32	11	N/A	N/A
VAMB_23	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	GCF_000242435.1	95.0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	96.69	0.749	GCF_000242435.1	95.0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	96.69	0.749	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002320515.1, s__Dialister sp002320515, 95.0, 88.22, 0.475; GCF_900538805.1, s__Dialister sp900538805, 95.0, 86.76, 0.411; GCF_937959425.1, s__Dialister sp937959425, 95.0, 85.94, 0.335	97.4	11	N/A	N/A
VAMB_236	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp959607715	GCA_959607715.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp959607715	95.22	0.821	GCA_959607715.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp959607715	95.22	0.821	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	85.42	11	N/A	N/A
VAMB_25	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp934835795	GCA_934835795.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp934835795	96.53	0.781	GCA_020687125.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	96.45	0.641	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__	taxonomic classification defined by topology and ANI	N/A	GCA_937884915.1, s__Hominicoprocola sp937884915, 95.0, 92.77, 0.663; GCA_900552015.1, s__Hominicoprocola sp900552015, 95.0, 91.33, 0.658; GCA_900763705.1, s__Hominicoprocola sp900763705, 95.0, 89.9, 0.69; GCA_900550165.1, s__Hominicoprocola sp900550165, 95.0, 89.9, 0.642; GCA_003522105.1, s__Hominicoprocola sp003522105, 95.0, 88.79, 0.563; GCA_934597535.1, s__Hominicoprocola sp934597535, 95.0, 88.62, 0.518; GCA_900546295.1, s__Hominicoprocola sp900546295, 95.0, 88.08, 0.587; GCA_934561515.1, s__Hominicoprocola sp900556145, 95.0, 87.5, 0.508; GCA_934636865.1, s__Hominicoprocola sp934636865, 95.0, 87.46, 0.545; GCA_934572445.1, s__Hominicoprocola sp934572445, 95.0, 86.82, 0.404; GCA_002405995.1, s__Hominicoprocola sp002405995, 95.0, 86.81, 0.459; GCA_934572465.1, s__Hominicoprocola sp934572465, 95.0, 85.84, 0.444; GCA_900768135.1, s__Hominicoprocola sp900768135, 95.0, 84.62, 0.341	98.97	11	N/A	N/A
